year,make,model,trim,body,transmission,state,odometer,color,sellingprice,odometer_custom
2011,Infiniti,QX56,Base,suv,,pa,108351.0,black,29750.0,More than 100k
2013,Hyundai,Sonata Hybrid,Limited,sedan,automatic,fl,10496.0,blue,17300.0,0-20k
2013,Hyundai,Sonata,GLS,sedan,automatic,ca,41332.0,white,12600.0,40k-60k
2012,Toyota,Camry,SE,sedan,automatic,oh,18032.0,white,15700.0,0-20k
2013,Infiniti,G Sedan,G37 Journey,sedan,automatic,ca,20440.0,black,23250.0,20k-40k
2014,Nissan,Altima,2.5 S,sedan,automatic,az,24428.0,black,13700.0,20k-40k
2014,Subaru,Outback,2.5i Premium PZEV,wagon,automatic,fl,7682.0,green,22800.0,0-20k
2011,Ford,F-150,STX,cab,automatic,tn,35982.0,red,19400.0,20k-40k
2012,Honda,Odyssey,EX,van,automatic,il,32977.0,gray,18000.0,20k-40k
2010,Toyota,Camry,LE,sedan,automatic,ga,72327.0,gray,9300.0,60k-80k
2013,Chrysler,200,Touring,sedan,automatic,tx,24168.0,red,12000.0,20k-40k
2012,BMW,6 Series,640i,convertible,automatic,ca,38224.0,—,37750.0,20k-40k
2013,Lexus,ES 350,Base,sedan,automatic,fl,24181.0,white,28600.0,20k-40k
2011,Ram,1500,Laramie,cab,automatic,mi,52098.0,brown,25600.0,40k-60k
2013,Ford,Focus,SE,sedan,automatic,il,20766.0,black,16600.0,20k-40k
2011,Dodge,Caliber,Heat,wagon,automatic,tx,94599.0,silver,5800.0,80k-100k
2013,Infiniti,G Sedan,G37x,sedan,automatic,fl,15346.0,black,24000.0,0-20k
2013,Ford,Focus,SE,hatchback,automatic,fl,31933.0,black,11000.0,20k-40k
2010,Dodge,Avenger,SXT,sedan,automatic,ca,60211.0,white,7000.0,60k-80k
2013,Mercedes-Benz,C-Class,C250 Sport,sedan,automatic,tx,14230.0,silver,22500.0,0-20k
2012,Ford,Explorer,Limited,suv,automatic,mo,31049.0,gray,24600.0,20k-40k
2011,Chevrolet,Malibu,LS Fleet,sedan,automatic,sc,91806.0,gray,8100.0,80k-100k
2013,Audi,A4,2.0T Premium Plus quattro,sedan,automatic,fl,16050.0,black,23600.0,0-20k
2014,Kia,Soul,+,wagon,automatic,mo,33632.0,—,12600.0,20k-40k
2012,Toyota,Camry,LE,sedan,automatic,wi,58393.0,gray,12200.0,40k-60k
2013,Chevrolet,Cruze,2LT,sedan,automatic,mi,51006.0,gray,10400.0,40k-60k
2014,Dodge,Grand Caravan,SE,van,,md,29796.0,black,15900.0,20k-40k
2013,Chevrolet,Impala,LT Fleet,sedan,automatic,pa,35645.0,black,10500.0,20k-40k
2012,Ford,Escape,XLT,suv,automatic,fl,28488.0,—,14900.0,20k-40k
2011,Infiniti,G Sedan,G37 Journey,sedan,automatic,ca,31078.0,black,18500.0,20k-40k
2013,Volkswagen,Passat,SE PZEV,sedan,automatic,az,7070.0,blue,16300.0,0-20k
2012,Nissan,Rogue,SV,suv,automatic,pa,32995.0,silver,17900.0,20k-40k
2012,Chevrolet,Silverado 1500,LT,cab,automatic,mi,49497.0,blue,24100.0,40k-60k
2013,Ford,F-350 Super Duty,XLT,cab,automatic,wa,25466.0,white,35500.0,20k-40k
2013,Chevrolet,Suburban,LTZ 1500,suv,automatic,ca,57928.0,black,32501.0,40k-60k
2013,Chevrolet,Equinox,LTZ,suv,automatic,nj,39361.0,silver,13500.0,20k-40k
2014,Chrysler,300,C,sedan,,on,18797.0,white,23100.0,0-20k
2012,Infiniti,G Coupe,G37x,coupe,,tn,15417.0,black,21400.0,0-20k
2012,Toyota,Camry,XLE,sedan,automatic,nj,62715.0,white,15600.0,60k-80k
2012,Toyota,RAV4,Sport,suv,automatic,ca,35166.0,gray,8200.0,20k-40k
2011,Mercedes-Benz,E-Class,E350,coupe,automatic,tx,56894.0,black,21000.0,40k-60k
2011,Nissan,Murano,LE,suv,automatic,nv,37722.0,burgundy,20000.0,20k-40k
2013,Chevrolet,Tahoe,LTZ,suv,automatic,fl,59774.0,silver,31000.0,40k-60k
2012,Infiniti,G Sedan,G37 Journey,sedan,automatic,fl,24545.0,white,17200.0,20k-40k
2010,Mercedes-Benz,GLK-Class,GLK350 4MATIC,suv,,nc,72235.0,white,20500.0,60k-80k
2010,Volkswagen,Jetta,SportWagen TDI,wagon,manual,ca,82929.0,black,11200.0,80k-100k
2015,Hyundai,Genesis,3.8,sedan,automatic,ca,7488.0,black,39800.0,0-20k
2012,Nissan,Altima,2.5 S,sedan,automatic,fl,33201.0,black,10500.0,20k-40k
2014,GMC,Yukon XL,SLT 1500,suv,automatic,fl,36551.0,white,31100.0,20k-40k
2013,Ford,Fusion,SE,sedan,automatic,il,15550.0,black,14900.0,0-20k
2012,Jeep,Grand Cherokee,Laredo,suv,,oh,24155.0,blue,23800.0,20k-40k
2014,Dodge,Dart,SXT,sedan,automatic,il,6440.0,black,13900.0,0-20k
2012,Hyundai,Elantra,GLS,sedan,automatic,oh,13631.0,black,11600.0,0-20k
2012,Ford,Explorer,XLT,suv,automatic,tx,49214.0,white,22200.0,40k-60k
2013,Chevrolet,Silverado 1500,LS,cab,automatic,oh,42156.0,white,22300.0,40k-60k
2011,Ford,F-150,SVT Raptor,supercrew,automatic,ne,84086.0,blue,36800.0,80k-100k
2013,Chevrolet,Equinox,LS,suv,automatic,mi,32350.0,silver,15100.0,20k-40k
2010,Ford,F-150,FX2,supercrew,automatic,pa,80582.0,black,19000.0,80k-100k
2011,Chevrolet,Cruze,LS,sedan,automatic,ga,56736.0,gray,7800.0,40k-60k
2013,Hyundai,Santa Fe,Sport,suv,automatic,oh,27329.0,red,10500.0,20k-40k
2013,Ford,F-150,XLT,supercrew,automatic,nj,11338.0,white,30100.0,0-20k
2012,Infiniti,M,M37,sedan,automatic,ga,64767.0,gray,20900.0,60k-80k
2014,Ford,Edge,Limited,suv,automatic,tx,31431.0,gray,22500.0,20k-40k
2013,Lexus,GS 350,Base,sedan,automatic,wa,33275.0,gray,33700.0,20k-40k
2013,Kia,Soul,+,wagon,automatic,ca,59361.0,black,10800.0,40k-60k
2013,Nissan,Altima,2.5,sedan,automatic,tx,41534.0,black,13400.0,40k-60k
2011,Jeep,Patriot,Sport,suv,automatic,mi,26776.0,gray,13700.0,20k-40k
2015,BMW,4 Series,435i xDrive,coupe,automatic,oh,3549.0,blue,44750.0,0-20k
2012,Mitsubishi,Lancer,DE,sedan,automatic,pr,42875.0,white,7400.0,40k-60k
2010,Honda,Accord,LX-P,sedan,automatic,fl,51421.0,silver,9500.0,40k-60k
2014,Nissan,Altima,2.5 S,sedan,automatic,ga,38433.0,red,13800.0,20k-40k
2014,GMC,Savana Cargo,2500,van,,pa,11127.0,white,21800.0,0-20k
2015,Kia,Sorento,LX,suv,automatic,tx,6254.0,silver,20100.0,0-20k
2013,Ford,Explorer,XLT,suv,automatic,pa,69721.0,black,19900.0,60k-80k
2011,Nissan,Altima,2.5 S,sedan,automatic,fl,63405.0,gray,9600.0,60k-80k
2013,Ford,Fusion,SE,sedan,automatic,oh,13651.0,red,16700.0,0-20k
2013,Volkswagen,CC,R-Line PZEV,sedan,automatic,ca,13631.0,—,18250.0,0-20k
2012,MINI,Cooper,Base,hatchback,automatic,wa,31534.0,gray,10500.0,20k-40k
2013,Audi,A5,2.0T Premium Plus quattro,coupe,automatic,ca,29359.0,white,29000.0,20k-40k
2011,Land Rover,Range Rover Sport,Supercharged,suv,automatic,fl,52719.0,white,39400.0,40k-60k
2014,Dodge,Journey,SXT,suv,,on,28808.0,black,19200.0,20k-40k
2013,Audi,Q7,3.0T Premium Plus quattro,suv,automatic,ca,35341.0,gray,37800.0,20k-40k
2012,Toyota,RAV4,Base,suv,automatic,oh,41117.0,gray,13500.0,40k-60k
2014,Ford,Escape,SE,suv,automatic,fl,24476.0,—,16700.0,20k-40k
2011,Infiniti,G Sedan,G37 Journey,sedan,automatic,tx,29687.0,gray,20000.0,20k-40k
2014,Ford,Fusion,SE,sedan,automatic,fl,24507.0,red,13800.0,20k-40k
2011,Mercedes-Benz,M-Class,ML350 4MATIC,suv,,pa,38588.0,black,26800.0,20k-40k
2014,Toyota,Corolla,S Plus,sedan,automatic,tx,18006.0,blue,14800.0,0-20k
2014,Kia,Optima,LX,sedan,automatic,wi,15941.0,gray,15000.0,0-20k
2014,GMC,Savana Cargo,2500,van,automatic,nj,6463.0,white,20300.0,0-20k
2012,Honda,Accord,LX,sedan,automatic,il,21201.0,blue,11900.0,20k-40k
2012,Ford,Focus,SE,sedan,automatic,ms,51942.0,black,9200.0,40k-60k
2012,Ford,Escape,XLT,suv,automatic,tn,20400.0,—,17600.0,20k-40k
2013,Hyundai,Elantra,GLS,sedan,automatic,nc,33789.0,white,11400.0,20k-40k
2014,Ford,Mustang,V6,coupe,automatic,oh,31685.0,white,17800.0,20k-40k
2010,Mazda,RX-8,Sport,coupe,automatic,nc,50863.0,red,10800.0,40k-60k
2014,Hyundai,Accent,GLS,sedan,automatic,pr,16278.0,silver,10900.0,0-20k
2014,Dodge,Grand Caravan,SXT,van,,va,26025.0,burgundy,16000.0,20k-40k
2014,Kia,Rio,LX,sedan,automatic,fl,21296.0,white,10500.0,20k-40k
2013,Chrysler,Town and Country,Touring,van,automatic,fl,63007.0,red,13400.0,60k-80k
2014,Chrysler,Town and Country,Touring,van,automatic,mo,31898.0,white,18500.0,20k-40k
2013,Dodge,Avenger,SE,sedan,automatic,tn,30667.0,gray,10800.0,20k-40k
2012,BMW,6 Series,640i,convertible,automatic,ga,22650.0,black,46000.0,20k-40k
2012,Infiniti,G Sedan,G37x,sedan,automatic,ga,28428.0,gray,21200.0,20k-40k
2010,Ford,Focus,SE,sedan,automatic,nc,75329.0,gray,7300.0,60k-80k
2014,BMW,X3,xDrive28i,suv,automatic,oh,5793.0,black,40000.0,0-20k
2014,Chevrolet,Cruze,2LT,sedan,automatic,ca,39349.0,silver,13400.0,20k-40k
2013,smart,fortwo,pure coupe,hatchback,automatic,fl,1761.0,gray,6100.0,0-20k
2014,Chevrolet,Impala Limited,LT Fleet,sedan,,tx,17499.0,white,7600.0,0-20k
2014,Ford,F-150,XLT,supercrew,automatic,ga,28423.0,blue,27000.0,20k-40k
2012,Nissan,Sentra,2.0 SR,sedan,automatic,fl,46841.0,black,8500.0,40k-60k
2014,Hyundai,Accent,GLS,sedan,automatic,tx,20756.0,brown,11100.0,20k-40k
2012,GMC,Sierra 1500,SLE,cab,,ga,18681.0,black,24400.0,0-20k
2014,Ford,Fusion,SE,sedan,automatic,fl,22405.0,—,17700.0,20k-40k
2014,Chevrolet,Impala Limited,LT Fleet,sedan,automatic,il,14249.0,black,13800.0,0-20k
2013,Toyota,Camry,SE,sedan,automatic,mo,58981.0,white,11800.0,40k-60k
2011,Nissan,Sentra,2.0 SL,sedan,automatic,ca,65829.0,silver,7500.0,60k-80k
2014,Ford,Edge,SE,suv,automatic,wa,12244.0,black,19200.0,0-20k
2014,Dodge,Charger,R/T,sedan,automatic,tx,30331.0,black,22800.0,20k-40k
2013,GMC,Acadia,SLT-1,suv,automatic,az,42430.0,white,26700.0,40k-60k
2011,Nissan,Versa,1.8 S,hatchback,automatic,fl,131622.0,red,3300.0,More than 100k
2014,Dodge,Grand Caravan,SXT,van,automatic,pa,22685.0,silver,17900.0,20k-40k
2013,Ford,Focus,SE,hatchback,automatic,nj,64069.0,silver,8700.0,60k-80k
2010,Nissan,Altima,2.5 S,coupe,automatic,tx,77802.0,red,9200.0,60k-80k
2013,Chevrolet,Camaro,LS,coupe,automatic,mo,14139.0,blue,18700.0,0-20k
2012,Hyundai,Elantra,Limited,sedan,automatic,nv,48892.0,black,12200.0,40k-60k
2012,Volkswagen,Golf,2.5L PZEV,hatchback,,pa,49187.0,blue,9600.0,40k-60k
2012,Dodge,Avenger,SXT,sedan,automatic,fl,118167.0,white,5500.0,More than 100k
2012,Infiniti,G Sedan,G37 Journey,sedan,automatic,fl,28864.0,black,21600.0,20k-40k
2012,BMW,3 Series,328i,coupe,automatic,fl,9275.0,blue,23000.0,0-20k
2011,Infiniti,G Sedan,G25x,sedan,,pa,38114.0,white,17200.0,20k-40k
2012,Nissan,Rogue,SV,suv,,pa,22036.0,silver,13600.0,20k-40k
2013,Honda,Civic,LX PZEV,sedan,automatic,ca,38240.0,silver,12400.0,20k-40k
2012,Toyota,Sienna,XLE 8-Passenger,van,automatic,wi,53508.0,red,21800.0,40k-60k
2014,Toyota,Prius,Two,hatchback,automatic,fl,15042.0,blue,14800.0,0-20k
2013,Dodge,Grand Caravan,SXT,van,automatic,ca,66422.0,beige,10200.0,60k-80k
2013,Dodge,Avenger,SXT,sedan,automatic,il,46335.0,red,10100.0,40k-60k
2010,Ford,F-150,Lariat,supercrew,automatic,ca,67499.0,white,26750.0,60k-80k
2011,Toyota,Camry Hybrid,Base,sedan,automatic,ca,20245.0,silver,17250.0,20k-40k
2012,Nissan,Altima,2.5 S,sedan,automatic,il,27318.0,white,10800.0,20k-40k
2013,Ford,Escape,SE,suv,automatic,mo,16909.0,blue,17000.0,0-20k
2012,Nissan,Altima,2.5 S,sedan,automatic,ca,38035.0,—,13000.0,20k-40k
2014,Ford,Fusion,Titanium,sedan,automatic,fl,39187.0,black,18600.0,20k-40k
2014,Mercedes-Benz,C-Class,C250 Sport,sedan,automatic,ca,6410.0,,26500.0,0-20k
2011,Toyota,Sienna,LE 7-Passenger Mobility Auto Access,van,automatic,tx,21055.0,red,16300.0,20k-40k
2013,Jeep,Wrangler,Unlimited Sport,suv,manual,pa,16029.0,blue,23750.0,0-20k
2014,Ford,Expedition,Limited,suv,automatic,nj,13267.0,black,37600.0,0-20k
2014,Nissan,Sentra,FE+ SV,sedan,automatic,ca,12749.0,gray,6400.0,0-20k
2014,Toyota,Corolla,LE,sedan,automatic,fl,13381.0,silver,13100.0,0-20k
2014,Ford,Expedition,XLT,suv,automatic,mo,42651.0,—,30700.0,40k-60k
2014,Ford,Focus,SE,hatchback,,pa,15799.0,silver,11800.0,0-20k
2010,Jeep,Patriot,Sport,suv,automatic,fl,66746.0,silver,7500.0,60k-80k
2012,Toyota,Camry,SE,sedan,automatic,mn,48508.0,red,10900.0,40k-60k
2011,Nissan,Rogue,S,suv,automatic,tn,14155.0,—,13800.0,0-20k
2012,Mazda,Mazda5,Grand Touring,van,automatic,va,44600.0,gray,13400.0,40k-60k
2014,Ford,Fiesta,SE,hatchback,automatic,fl,26992.0,white,11400.0,20k-40k
2012,Lexus,RX 350,Base,suv,automatic,nc,47168.0,white,29000.0,40k-60k
2012,Nissan,Versa,1.6 S,sedan,,va,79411.0,gray,7000.0,60k-80k
2010,Nissan,Versa,1.8 S,sedan,automatic,in,103186.0,red,4200.0,More than 100k
2013,Hyundai,Accent,GLS,sedan,automatic,fl,39564.0,black,9500.0,20k-40k
2012,Chrysler,Town and Country,Touring,van,automatic,sc,71556.0,silver,11900.0,60k-80k
2014,Chrysler,300,S,sedan,automatic,tx,24044.0,black,23500.0,20k-40k
2015,BMW,X5,xDrive50i,suv,automatic,oh,4834.0,gray,64000.0,0-20k
2013,BMW,3 Series,ActiveHybrid 3,sedan,automatic,wi,30053.0,black,27000.0,20k-40k
2012,Toyota,Prius Plug-in,Base,hatchback,automatic,pa,86104.0,silver,15900.0,80k-100k
2010,Toyota,Corolla,LE,sedan,automatic,nj,64275.0,white,8200.0,60k-80k
2015,BMW,X1,xDrive35i,suv,automatic,oh,7718.0,—,36750.0,0-20k
2013,Ford,F-150,XLT,supercrew,automatic,oh,29616.0,green,28100.0,20k-40k
2012,FIAT,500,Pop,hatchback,automatic,ca,19843.0,gray,8000.0,0-20k
2014,Ford,Escape,SE,suv,,co,7112.0,blue,18600.0,0-20k
2013,Nissan,Leaf,SL,hatchback,automatic,wa,20788.0,black,14600.0,20k-40k
2013,Nissan,Altima,2.5,sedan,,ca,23831.0,—,14750.0,20k-40k
2013,Chrysler,300,S,sedan,automatic,ga,24210.0,black,26500.0,20k-40k
2012,Hyundai,Sonata,GLS,sedan,automatic,pa,25741.0,white,12100.0,20k-40k
2013,Nissan,Sentra,SV,sedan,automatic,mo,39665.0,gray,8300.0,20k-40k
2013,Lincoln,MKS,Base,sedan,,pa,16370.0,white,22900.0,0-20k
2012,Ford,Taurus,Limited,sedan,automatic,fl,52848.0,—,13300.0,40k-60k
2014,Dodge,Grand Caravan,SXT,van,automatic,va,16619.0,red,17000.0,0-20k
2013,Ford,Edge,SEL,suv,automatic,ny,26043.0,black,23000.0,20k-40k
2011,Chevrolet,Avalanche,LT,cab,automatic,pa,51996.0,white,27600.0,40k-60k
2012,Infiniti,G Sedan,G37x,sedan,automatic,wa,36024.0,white,23500.0,20k-40k
2011,Nissan,Rogue,SV,suv,,fl,21763.0,white,16200.0,20k-40k
2014,Land Rover,LR4,XXV,suv,automatic,ca,3861.0,brown,62000.0,0-20k
2013,Chevrolet,Express,LS 3500,van,automatic,fl,36251.0,white,21000.0,20k-40k
2014,Ford,F-150,XLT,supercrew,automatic,mo,7488.0,—,31600.0,0-20k
2014,Ford,Fusion,SE,sedan,automatic,ga,37247.0,red,14800.0,20k-40k
2013,Volkswagen,Passat,TDI SEL Premium,sedan,automatic,il,35140.0,white,20800.0,20k-40k
2013,Toyota,Corolla,S,sedan,automatic,wa,37000.0,silver,13500.0,20k-40k
2011,Ford,Fusion,SE,sedan,automatic,fl,74313.0,silver,6000.0,60k-80k
2012,Honda,Accord,LX,sedan,automatic,pa,26750.0,burgundy,13600.0,20k-40k
2013,Scion,FR-S,Base,coupe,manual,tx,28737.0,gray,17700.0,20k-40k
2014,Ford,E-Series Van,E-250,van,automatic,fl,13031.0,white,19600.0,0-20k
2012,Kia,Soul,+,wagon,automatic,tn,74033.0,silver,8000.0,60k-80k
2012,Kia,Forte,Koup SX,coupe,automatic,fl,49298.0,silver,9700.0,40k-60k
2014,Toyota,Corolla,S,sedan,automatic,wa,29174.0,silver,15400.0,20k-40k
2010,Nissan,Armada,SE,suv,,tx,135605.0,white,10700.0,More than 100k
2013,Nissan,Rogue,S,suv,,tx,10360.0,white,17400.0,0-20k
2012,Hyundai,Tucson,Limited,suv,automatic,nj,85690.0,black,13400.0,80k-100k
2012,Ford,Explorer,Limited,suv,automatic,ga,91044.0,white,20700.0,80k-100k
2013,Ford,Edge,Limited,suv,automatic,nj,28184.0,red,24100.0,20k-40k
2014,Ford,Mustang,V6,coupe,automatic,fl,8960.0,red,16900.0,0-20k
2010,Toyota,Corolla,S,sedan,automatic,pa,86513.0,black,6600.0,80k-100k
2012,Lincoln,MKZ,Base,sedan,automatic,oh,27115.0,red,15100.0,20k-40k
2010,Chevrolet,Impala,LS,sedan,automatic,pa,61044.0,black,7800.0,60k-80k
2013,Dodge,Durango,Crew,suv,automatic,tx,54391.0,white,23300.0,40k-60k
2012,Toyota,Camry,SE,sedan,automatic,tn,34934.0,—,12100.0,20k-40k
2014,Ford,Fiesta,SE,sedan,automatic,fl,33249.0,—,10200.0,20k-40k
2014,Ram,2500,Laramie,cab,automatic,pa,17902.0,silver,43800.0,0-20k
2013,Kia,Optima,EX,sedan,automatic,ca,18753.0,silver,17250.0,0-20k
2011,GMC,Terrain,SLE-1,suv,automatic,pa,87747.0,blue,12400.0,80k-100k
2012,Hyundai,Sonata,Limited,sedan,,pa,48472.0,black,14100.0,40k-60k
2012,Cadillac,SRX,Luxury,suv,automatic,mi,24881.0,red,22600.0,20k-40k
2013,Chevrolet,Sonic,LT,hatchback,automatic,sc,53156.0,silver,8300.0,40k-60k
2014,Chevrolet,Cruze,2LT,sedan,,pa,12329.0,red,13800.0,0-20k
2012,Ford,Fusion,SE,sedan,automatic,pa,39405.0,black,10000.0,20k-40k
2014,Kia,Forte,LX,sedan,automatic,wi,7574.0,silver,12800.0,0-20k
2013,Toyota,Yaris,L,hatchback,automatic,ca,40972.0,red,10500.0,40k-60k
2013,Chrysler,200,LX,sedan,automatic,ga,40224.0,red,10000.0,40k-60k
2011,Infiniti,G Coupe,G37x,coupe,automatic,tn,31671.0,blue,19400.0,20k-40k
2013,Ford,Fusion,SE,sedan,automatic,oh,16459.0,silver,16300.0,0-20k
2014,Chevrolet,Cruze,1LT,sedan,automatic,il,17251.0,black,12500.0,0-20k
2013,Ford,Escape,SE,suv,automatic,mi,93286.0,gray,11000.0,80k-100k
2011,Infiniti,G Sedan,G37 Journey,sedan,automatic,ca,37358.0,white,18750.0,20k-40k
2014,Nissan,Altima,2.5 S,sedan,automatic,tn,21671.0,burgundy,20200.0,20k-40k
2014,Chevrolet,Cruze,1LT,sedan,automatic,mi,5221.0,white,13700.0,0-20k
2012,Dodge,Grand Caravan,SXT,van,automatic,ga,70707.0,black,9500.0,60k-80k
2012,Subaru,Outback,2.5i Premium PZEV,wagon,automatic,va,80297.0,blue,13300.0,80k-100k
2013,Buick,Regal,Premium 1,sedan,automatic,nj,31482.0,silver,12100.0,20k-40k
2010,Kia,Forte,EX,sedan,automatic,nc,103718.0,gray,2500.0,More than 100k
2012,Nissan,Altima,3.5 SR,sedan,automatic,ca,35972.0,black,15250.0,20k-40k
2012,Nissan,Altima,2.5,sedan,automatic,ca,14821.0,black,13250.0,0-20k
2010,Chevrolet,Impala,LS,sedan,automatic,il,125654.0,silver,4500.0,More than 100k
2012,Toyota,Camry,SE,sedan,automatic,ga,76936.0,gray,11600.0,60k-80k
2014,Chevrolet,Cruze,2LT,sedan,automatic,il,14924.0,white,14700.0,0-20k
2013,Hyundai,Sonata,GLS,sedan,automatic,nv,43236.0,gray,12200.0,40k-60k
2012,Dodge,Challenger,R/T,coupe,automatic,az,52159.0,orange,20800.0,40k-60k
2015,Chevrolet,Impala,LT,sedan,automatic,il,12474.0,silver,21900.0,0-20k
2010,Nissan,Xterra,X,suv,automatic,wa,60406.0,white,16000.0,60k-80k
2013,Infiniti,M,M37x,sedan,automatic,mi,7749.0,white,30500.0,0-20k
2014,Lincoln,MKS,Base,sedan,automatic,mi,32986.0,brown,21600.0,20k-40k
2015,Subaru,Forester,2.5i Premium PZEV,suv,automatic,ca,11746.0,white,23700.0,0-20k
2013,Chevrolet,Camaro,LT,convertible,automatic,ca,34938.0,orange,18400.0,20k-40k
2014,Toyota,Sienna,LE 7-Passenger Mobility Auto Access,van,,pa,35283.0,gray,21250.0,20k-40k
2012,Chevrolet,Cruze,1LT,sedan,automatic,mi,36174.0,brown,11100.0,20k-40k
2014,Chevrolet,Malibu,LS,sedan,automatic,az,14361.0,blue,13700.0,0-20k
2014,Honda,Accord,LX,sedan,automatic,pa,6090.0,gray,17100.0,0-20k
2012,Nissan,Sentra,2.0 SR,sedan,automatic,pa,32426.0,red,11500.0,20k-40k
2012,Jeep,Liberty,Limited,suv,automatic,wi,58765.0,black,17600.0,40k-60k
2014,Jeep,Patriot,Sport,suv,automatic,nc,36009.0,black,12900.0,20k-40k
2011,Mitsubishi,Outlander Sport,ES,suv,automatic,md,18198.0,white,11900.0,0-20k
2013,Lexus,ES 350,Base,sedan,automatic,fl,45680.0,black,26900.0,40k-60k
2011,Honda,CR-V,EX-L,suv,automatic,fl,101563.0,blue,12900.0,More than 100k
2012,Acura,TL,Base,sedan,automatic,il,40007.0,black,19100.0,40k-60k
2013,Volkswagen,Passat,TDI SE,sedan,automatic,tn,77088.0,black,14500.0,60k-80k
2012,Lincoln,MKS,Base,sedan,automatic,ny,30304.0,blue,15700.0,20k-40k
2014,Nissan,Altima,2.5 S,sedan,automatic,ca,6805.0,silver,11900.0,0-20k
2013,Lexus,GS 350,Base,sedan,automatic,fl,22259.0,black,34200.0,20k-40k
2015,Kia,Sorento,LX,suv,,ga,9725.0,gray,20000.0,0-20k
2013,Nissan,Altima,3.5 SL,sedan,automatic,co,14767.0,brown,20200.0,0-20k
2012,Nissan,Sentra,2.0 SR,sedan,,pa,29361.0,silver,10200.0,20k-40k
2013,Dodge,Grand Caravan,SXT,van,automatic,nj,61935.0,white,11200.0,60k-80k
2014,Toyota,Camry,SE,sedan,automatic,ca,14649.0,white,10500.0,0-20k
2014,GMC,Acadia,SLT-1,suv,automatic,il,26296.0,silver,30500.0,20k-40k
2014,BMW,3 Series Gran Turismo,328i xDrive,hatchback,automatic,oh,3459.0,white,39750.0,0-20k
2013,Mercedes-Benz,S-Class,S550,sedan,automatic,fl,15739.0,black,54300.0,0-20k
2013,Ford,Explorer,XLT,suv,automatic,nj,41133.0,gray,24500.0,40k-60k
2014,Chrysler,Town and Country,Touring,van,automatic,il,29329.0,blue,20200.0,20k-40k
2014,Lincoln,MKS,Base,sedan,automatic,il,20598.0,red,24800.0,20k-40k
2013,Ford,Mustang,GT Premium,coupe,manual,md,4717.0,green,28000.0,0-20k
2014,Kia,Sportage,LX,suv,automatic,ca,19682.0,white,17600.0,0-20k
2012,Chevrolet,Equinox,LTZ,suv,automatic,ny,28739.0,white,20000.0,20k-40k
2011,Chrysler,200,LX,sedan,automatic,in,105130.0,silver,6200.0,More than 100k
2013,BMW,X5,xDrive35i,suv,,pa,39914.0,white,35800.0,20k-40k
2015,BMW,3 Series,328d,sedan,automatic,nj,11002.0,red,37500.0,0-20k
2012,Infiniti,G Sedan,G25,sedan,automatic,ca,31345.0,black,17750.0,20k-40k
2011,GMC,Sierra 1500,SLE,cab,,fl,63235.0,blue,19400.0,60k-80k
2014,Infiniti,Q50,Premium,sedan,automatic,fl,17989.0,silver,27200.0,0-20k
2013,Ford,Edge,Limited,suv,automatic,mi,49559.0,green,19600.0,40k-60k
2013,Ford,F-150,Lariat,supercrew,automatic,mi,58617.0,white,30000.0,40k-60k
2013,Hyundai,Sonata,GLS,sedan,automatic,fl,27823.0,gray,11900.0,20k-40k
2013,Chevrolet,Equinox,LS,suv,automatic,mo,65245.0,silver,15500.0,60k-80k
2012,Nissan,Titan,S,cab,automatic,tx,30772.0,black,19600.0,20k-40k
2013,Nissan,Altima,2.5,sedan,automatic,in,54886.0,silver,11900.0,40k-60k
2013,Hyundai,Elantra,GLS,sedan,automatic,oh,22270.0,blue,11600.0,20k-40k
2013,Ford,Fusion,Titanium,sedan,automatic,ny,33922.0,gray,18700.0,20k-40k
2012,Toyota,Camry,LE,sedan,,pa,51565.0,silver,11600.0,40k-60k
2010,Scion,tC,Base,hatchback,manual,md,33532.0,gray,9300.0,20k-40k
2012,Toyota,Corolla,L,sedan,automatic,fl,36658.0,white,9900.0,20k-40k
2011,Dodge,Journey,Mainstreet,suv,automatic,sc,74988.0,silver,6600.0,60k-80k
2012,Nissan,NV,1500 SV,van,automatic,nj,100552.0,white,12900.0,More than 100k
2010,Audi,Q5,3.2 Premium quattro,suv,automatic,ca,71354.0,black,20800.0,60k-80k
2014,Chevrolet,Equinox,LT,suv,automatic,mn,33828.0,blue,16500.0,20k-40k
2012,Chevrolet,Malibu,LT,sedan,automatic,md,15442.0,white,12250.0,0-20k
2010,Nissan,Frontier,SE,cab,automatic,tx,92518.0,red,10000.0,80k-100k
2013,Lincoln,MKS,Base,sedan,automatic,mi,20424.0,silver,20000.0,20k-40k
2014,Nissan,Altima,2.5 S,sedan,,fl,32935.0,brown,12200.0,20k-40k
2013,Infiniti,G Sedan,G37x,sedan,automatic,co,18385.0,silver,22800.0,0-20k
2014,Ford,Focus,SE,sedan,automatic,mo,41499.0,red,11400.0,40k-60k
2013,Mercedes-Benz,E-Class,E350 Sport,sedan,automatic,ca,17582.0,black,33000.0,0-20k
2014,FIAT,500L,Trekking,wagon,automatic,va,3592.0,yellow,13500.0,0-20k
2011,Kia,Optima,LX,sedan,automatic,fl,49479.0,white,10100.0,40k-60k
2013,Chevrolet,Cruze,1LT,sedan,,ca,48630.0,silver,10600.0,40k-60k
2012,Honda,Accord,LX,sedan,automatic,nv,34007.0,silver,13700.0,20k-40k
